date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2026-05-18,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,0.0,42720.0,Liquid fuel shortage
2026-05-18,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,42.0,993000.0,-
2026-05-18,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,30.0,725280.0,Partial Shutdown due to maintenance
2026-05-18,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,50.0,99180.0,-
2026-05-18,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2026-05-18,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,105.0,1391040.0,-
2026-05-18,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,50.0,793920.0,-
2026-05-18,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2026-05-18,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2026-05-18,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,Gas shortage
2026-05-18,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Gas shortage
2026-05-18,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,0.0,0.0,Gas shortage
2026-05-18,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,0.0,50688.0,Engine Problem
2026-05-18,HVDC(Nepal),Import,1*40,40.0,40.0,0.0,0.0,-
2026-05-18,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2026-05-18,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,412.0,370.0,8812800.0,AGC
2026-05-18,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,-
2026-05-18,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,54.0,208656.0,Engine Problem
2026-05-18,Import (Tripura),Import,0,0.0,160.0,150.0,3450240.0,-
2026-05-18,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,77689.0,-
2026-05-18,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,277.0,6839390.0,AGC+Gas shortage
2026-05-18,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,9.0,412800.0,Liquid fuel shortage
2026-05-18,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,43.0,238291.0,Liquid fuel shortage
2026-05-18,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.363,0.0,0.0,-
2026-05-18,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,0.0,0.0,Liquid fuel shortage
2026-05-18,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,0.0,0.0,Liquid fuel shortage
2026-05-18,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,35.0,259560.0,Liquid fuel shortage
2026-05-18,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,17.0,149760.0,Liquid fuel shortage
2026-05-18,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,24680.0,-
2026-05-18,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,55.0,1311780.0,-
2026-05-18,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,0.0,70255.0,FGMO
2026-05-18,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,21309.0,Partial Shutdown due to maintenance
2026-05-18,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2026-05-18,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,GT Available
2026-05-18,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,93.0,1929456.0,Engine Problem
2026-05-18,Kodda 150 MW PP BRPL,PDB-RPCL,9*17.06,153.54,149.36,104.0,683520.0,Engine Problem
2026-05-18,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,292.0,4111145.0,-
2026-05-18,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,144.0,3471954.55,FGMO
2026-05-18,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,55.0,1153530.0,-
2026-05-18,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,25344.0,-
2026-05-18,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,5.0,314400.0,-
2026-05-18,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,35.0,263180.0,Liquid fuel shortage
2026-05-18,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,108.0,601920.0,Liquid fuel shortage
2026-05-18,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,1000.0,20392727.27,AGC
2026-05-18,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2026-05-18,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,0.0,0.0,Gas shortage
2026-05-18,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,Gas shortage
2026-05-18,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,0.0,0.0,Gas shortage
2026-05-18,Mirsharai 150 MW BRPL,IPP,18.5*9,166.5,163.0,40.0,235855.0,FGMO
2026-05-18,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,644400.0,-
2026-05-18,Moulvibazar 10 MW Solar Power Plant,IPP,1*10,10.0,0.0,0.0,31335.0,-
2026-05-18,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,83.0,919200.0,Liquid fuel shortage
2026-05-18,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,35.0,218419.0,Liquid fuel shortage
2026-05-18,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,0.0,13963.0,Liquid fuel shortage
2026-05-18,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.55,0.0,245232.0,Contract Expired
2026-05-18,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,599960.0,-
2026-05-18,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,19.0,324960.0,-
2026-05-18,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,1244.0,620.0,15752727.0,AGC
2026-05-18,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,780.0,23384727.27,FGMO
2026-05-18,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2026-05-18,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1029.0,16843635.0,FGMO
2026-05-18,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,99.0,985699.0,-
2026-05-18,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-05-18,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,17.0,39018.6,Liquid fuel shortage
2026-05-18,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2026-05-18,SS Power,IPP,2*660,1320.0,1224.0,1150.0,26710906.0,U2 on AGC
2026-05-18,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,162.443,0.0,0.0,-
2026-05-18,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-05-18,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,0.0,33434.0,Engine Problem
2026-05-18,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,8200.0,-
2026-05-18,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,17.0,377568.0,-
2026-05-18,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2026-05-18,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,51.0,1639680.0,01 engine maintenance
2026-05-18,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,28.0,664320.0,GT-9 Under Maintenance
2026-05-18,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,154.0,3495000.0,-
2026-05-18,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,285.0,7290794.0,-
2026-05-18,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,Gas shortage
2026-05-18,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2026-05-18,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,10.0,298582.0,FGMO
2026-05-18,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,217.0,5315835.0,-
2026-05-18,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2026-05-18,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2026-05-18,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,278544.0,-
2026-05-18,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,140.0,3759455.0,Gas shortage
2026-05-18,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,140.0,3894527.0,Liquid fuel shortage
2026-05-18,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Gas shortage
2026-05-18,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.792,367.0,9136436.0,FGMO
2026-05-18,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,21360.0,-
2026-05-18,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,474845.0,-
2026-05-18,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,164360.0,-
2026-05-18,Sreepur 150 MW PP BRPL,PDB-RPCL,9*18,162.0,160.0,124.0,1563600.0,Liquid fuel shortage
2026-05-18,Summit Power Ashulia,IPP,0,0.0,33.75,18.0,465600.0,Low gas pressure
2026-05-18,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,21.0,444240.0,-
2026-05-18,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,129500.0,-
2026-05-18,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,Gas shortage
2026-05-18,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,231.0,104.0,2443150.0,STG Under Maintenance
2026-05-18,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,24985.68,-
2026-05-18,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,0.0,0.0,Liquid fuel shortage
2026-05-18,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,975600.0,-
2026-05-18,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,121770.0,-
2026-05-18,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,52.0,23.0,185568.0,Engine Problem
2026-05-18,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2026-05-18,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,400.0,10357272.73,AGC+Gas shortage
2026-05-18,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,17.0,180000.0,Liquid fuel shortage
2026-05-19,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1435.88,1270.0,33093452.0,Can't Start AGC
2026-05-19,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,60.0,376364.0,FGMO
2026-05-19,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,49.0,479236.0,Liquid fuel shortage
2026-05-19,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,150.0,898254.0,-
2026-05-19,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,0.0,16727.0,Gas shortage
2026-05-19,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,375.0,7797000.0,Gas shortage
2026-05-19,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,350.01,357.0,8878000.0,Machine Problem
2026-05-19,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,342.01,345.0,8314000.0,FGMO not available
2026-05-19,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1229948.0,-
2026-05-19,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,52.824,46.0,1068000.0,Gas shortage
2026-05-19,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.25,0.0,0.0,Under Maintenance
2026-05-19,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.701,36.0,827280.0,Machine Problem
2026-05-19,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2026-05-19,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,52.0,40.0,177722.0,Engine Problem
2026-05-19,Baghabari 71 MW GTPP,PDB,1X71,71.0,70.0,0.0,0.0,Gas shortage
2026-05-19,Bagura 113 MW PP (Confidence)-1,IPP,6*18.55,111.3,113.0,113.0,554784.0,-
2026-05-19,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,113.0,818592.0,-
2026-05-19,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,0.0,0.0,Under Maintenance
2026-05-19,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,48.0,1154181.0,U-2 Under Maintenance
2026-05-19,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,3649.0,-
2026-05-19,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,98.0,557184.0,-
2026-05-19,Barisal 307 MW,BCPCL,307X1,307.0,307.0,277.0,5127000.0,AGC
2026-05-19,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,71.0,0.0,0.0,Under Maintenance
2026-05-19,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,17.0,130680.0,Liquid fuel shortage
2026-05-19,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,904.0,21648000.0,-
2026-05-19,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,136.0,3621024.0,Gas shortage
2026-05-19,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,Contract Expired
2026-05-19,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,194.0,120.0,2886000.0,Partial Shutdown of STG
2026-05-19,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,11.04,0.0,0.0,Contract Expired
2026-05-19,Bhola Nutan Biddut BD LTD,IPP,2*75+1*75,225.0,220.0,220.0,5346250.0,MVAR Subjected to Grid Voltage.
2026-05-19,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,315.0,7516000.0,FGMO
2026-05-19,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,0.0,0.0,Under Maintenance
2026-05-19,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,296.0,8026000.0,Plant availability less
2026-05-19,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,70.0,559680.0,Liquid fuel shortage
2026-05-19,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,96.0,2302809.0,-
2026-05-19,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,184.0,2014560.0,FGMO
2026-05-19,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,82.0,428240.0,Liquid fuel shortage
2026-05-19,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,51.0,611520.0,Liquid fuel shortage
2026-05-19,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,"Unit #1 Under Maintenance, Unit#2 Gas Shortage"
2026-05-19,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,17.0,160440.0,Liquid fuel shortage
2026-05-19,Cox's Bazar Wind,PDB,22*3,66.0,60.0,0.0,115200.0,-
2026-05-19,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,19.0,447920.0,-
2026-05-19,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,102.0,50.0,548810.0,Liquid fuel shortage
2026-05-19,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,115.0,844566.0,-
2026-05-19,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,54.0,36.0,136320.0,Engine Problem
2026-05-19,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,90.0,42.0,998000.0,-
2026-05-19,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,30.0,728160.0,Partial Shutdown due to maintenance
2026-05-19,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,88.0,852720.0,FGMO
2026-05-19,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,Liquid fuel shortage
2026-05-19,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,105.0,1954560.0,-
2026-05-19,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.194,48.0,695520.0,-
2026-05-19,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,Gas shortage
2026-05-19,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2026-05-19,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,240.0,0.0,0.0,Gas shortage
2026-05-19,Ghorasal TPP Unit-5,PDB,1*210,210.0,190.0,0.0,0.0,Gas shortage
2026-05-19,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,0.0,0.0,Gas shortage
2026-05-19,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,109.0,54.0,190080.0,Engine Problem
2026-05-19,HVDC(Nepal),Import,1*40,40.0,40.0,0.0,0.0,-
2026-05-19,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,Contract Expired
2026-05-19,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,412.0,353.0,8902800.0,AGC
2026-05-19,Haripur GTPP,"SBU,PDB",32*2,64.0,20.0,0.0,0.0,-
2026-05-19,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,98.0,58.0,613920.0,Engine Problem
2026-05-19,Import (Tripura),Import,0,0.0,160.0,162.0,3844800.0,-
2026-05-19,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,206182.0,-
2026-05-19,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,718.0,223.0,6979870.0,AGC+Gas shortage
2026-05-19,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,9.0,360000.0,Liquid fuel shortage
2026-05-19,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,43.0,574402.0,Liquid fuel shortage
2026-05-19,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.363,17.0,101037.0,-
2026-05-19,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,24.0,176640.0,Liquid fuel shortage
2026-05-19,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,25.0,156480.0,Liquid fuel shortage
2026-05-19,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,35.0,235440.0,Liquid fuel shortage
2026-05-19,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,55.0,17.0,150480.0,Liquid fuel shortage
2026-05-19,Kaptai 7 MW Solar PP,PDB,0,0.0,6.0,0.0,16328.0,-
2026-05-19,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,30.0,820280.0,-
2026-05-19,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,64.0,505163.0,FGMO
2026-05-19,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,6.0,5830.0,Partial Shutdown due to maintenance
2026-05-19,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2026-05-19,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,GT Available
2026-05-19,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,132.0,2988576.0,Engine Problem
2026-05-19,Kodda 150 MW PP BRPL,PDB-RPCL,9*17.06,153.54,149.36,112.0,1315200.0,Engine Problem
2026-05-19,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,260.0,3835396.0,-
2026-05-19,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,133.0,3490772.73,AGC
2026-05-19,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,55.0,1001515.0,-
2026-05-19,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,85.0,411264.0,-
2026-05-19,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,8.0,304320.0,-
2026-05-19,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,35.0,334859.0,Liquid fuel shortage
2026-05-19,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,90.0,792000.0,Liquid fuel shortage
2026-05-19,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1150.0,1000.0,20465454.55,AGC
2026-05-19,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,0.0,Liquid fuel shortage
2026-05-19,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,0.0,0.0,Gas shortage
2026-05-19,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,0.0,0.0,Gas shortage
2026-05-19,Meghnaghat CCPP(Summit)-2,IPP,1*409+1*202,611.0,583.0,0.0,0.0,Gas shortage
2026-05-19,Mirsharai 150 MW BRPL,IPP,18.5*9,166.5,163.0,116.0,1309745.0,FGMO
2026-05-19,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,544320.0,-
2026-05-19,Moulvibazar 10 MW Solar Power Plant,IPP,1*10,10.0,0.0,0.0,74024.0,-
2026-05-19,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,87.0,1819200.0,Liquid fuel shortage
2026-05-19,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,35.0,270076.0,Liquid fuel shortage
2026-05-19,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,34.0,159336.0,Liquid fuel shortage
2026-05-19,Pabna 64 MW Solar Plant,PDB,11*6.6,72.6,64.55,0.0,317792.0,Contract Expired
2026-05-19,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,591460.0,-
2026-05-19,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,36.0,348960.0,-
2026-05-19,Patuakhali 1320 MW (RNPL),RNPL,660*2,1320.0,1244.0,926.0,17490909.0,AGC
2026-05-19,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,1060.0,24011636.36,AGC
2026-05-19,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2026-05-19,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,1192.0,24174550.0,U-2 Under Maintenance
2026-05-19,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,97.0,923251.0,-
2026-05-19,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-05-19,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,8.0,18761.4,Liquid fuel shortage
2026-05-19,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2026-05-19,SS Power,IPP,2*660,1320.0,1224.0,1162.0,27610907.0,Can't Start AGC
2026-05-19,Saidpur 150 MW Simple Cycle Power Plant,PDB,1*150,150.0,162.443,80.0,187582.0,-
2026-05-19,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2026-05-19,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,50.0,26.0,143950.0,Engine Problem
2026-05-19,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,13550.0,-
2026-05-19,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,17.0,354000.0,-
2026-05-19,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2026-05-19,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,52.0,1184640.0,-
2026-05-19,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.0,20.0,595392.0,GT-9 Under Maintenance
2026-05-19,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,152.0,3540000.0,-
2026-05-19,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,297.0,7306058.0,-
2026-05-19,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,Gas shortage
2026-05-19,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,115.0,0.0,0.0,Under Major Overhauling
2026-05-19,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,85.0,673272.0,FGMO
2026-05-19,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,216.0,5023749.0,-
2026-05-19,Sikalbaha Peaking GT,PDB,1*150,150.0,150.0,0.0,0.0,-
2026-05-19,Sirajganj 2 MW Wind Power Plant,PDB,0.25*8,2.0,2.0,0.0,0.0,Contract Expired
2026-05-19,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,352544.0,-
2026-05-19,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,140.0,3443727.0,Gas shortage
2026-05-19,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,140.0,3644173.0,Plant is running as per NLDC demand
2026-05-19,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,0.0,0.0,Gas shortage
2026-05-19,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.792,414.0,9216727.0,AGC
2026-05-19,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,31200.0,-
2026-05-19,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,422782.0,-
2026-05-19,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,198970.0,-
2026-05-19,Sreepur 150 MW PP BRPL,PDB-RPCL,9*18,162.0,160.0,142.0,3022800.0,Liquid fuel shortage
2026-05-19,Summit Power Ashulia,IPP,0,0.0,33.75,18.0,426000.0,Low gas pressure
2026-05-19,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,20.0,496440.0,-
2026-05-19,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,335130.0,-
